"Date","Currency","Mean","Buy","Sell"
"22/07/2014","US DOLLAR","87.7994","87.7189","87.8800"
"21/07/2014","US DOLLAR","87.7958","87.7139","87.8778"
"18/07/2014","US DOLLAR","87.7706","87.6844","87.8567"
"17/07/2014","US DOLLAR","87.7069","87.6194","87.7944"
"16/07/2014","US DOLLAR","87.7447","87.6667","87.8228"
"15/07/2014","US DOLLAR","87.7083","87.6194","87.7972"
"14/07/2014","US DOLLAR","87.6306","87.5417","87.7194"
"11/07/2014","US DOLLAR","87.6486","87.5639","87.7333"
"10/07/2014","US DOLLAR","87.7750","87.6833","87.8667"
"09/07/2014","US DOLLAR","87.8589","87.7672","87.9506"
"08/07/2014","US DOLLAR","87.8919","87.8128","87.9711"
"07/07/2014","US DOLLAR","87.8792","87.7944","87.9639"
"04/07/2014","US DOLLAR","87.8250","87.7389","87.9111"
"03/07/2014","US DOLLAR","87.7222","87.6278","87.8167"
"02/07/2014","US DOLLAR","87.8278","87.7306","87.9250"
"01/07/2014","US DOLLAR","87.6361","87.5500","87.7222"
"30/06/2014","US DOLLAR","87.6269","87.5322","87.7217"
"27/06/2014","US DOLLAR","87.6828","87.5950","87.7706"
"26/06/2014","US DOLLAR","87.6083","87.5250","87.6917"
"25/06/2014","US DOLLAR","87.4756","87.3783","87.5728"
"24/06/2014","US DOLLAR","87.3785","87.2972","87.4598"
"23/06/2014","US DOLLAR","87.4308","87.3517","87.5100"
"20/06/2014","US DOLLAR","87.4056","87.3278","87.4833"
"19/06/2014","US DOLLAR","87.6094","87.5233","87.6956"
"18/06/2014","US DOLLAR","87.5367","87.4450","87.6283"
"17/06/2014","US DOLLAR","87.9200","87.8311","88.0089"
"16/06/2014","US DOLLAR","87.8889","87.7917","87.9861"
"13/06/2014","US DOLLAR","87.8319","87.7389","87.9250"
"12/06/2014","US DOLLAR","87.7639","87.6806","87.8472"
"11/06/2014","US DOLLAR","87.6972","87.6194","87.7750"
"10/06/2014","US DOLLAR","87.5500","87.4611","87.6389"
"09/06/2014","US DOLLAR","87.5014","87.4139","87.5889"
"06/06/2014","US DOLLAR","87.5069","87.4250","87.5889"
"05/06/2014","US DOLLAR","87.5056","87.4194","87.5917"
"04/06/2014","US DOLLAR","87.5722","87.4972","87.6472"
"03/06/2014","US DOLLAR","87.7389","87.6500","87.8278"
"30/05/2014","US DOLLAR","87.7972","87.7056","87.8889"
"29/05/2014","US DOLLAR","87.8164","87.7344","87.8983"
"28/05/2014","US DOLLAR","87.8400","87.7539","87.9261"
"27/05/2014","US DOLLAR","87.8569","87.7694","87.9444"
"26/05/2014","US DOLLAR","87.8289","87.7400","87.9178"
"23/05/2014","US DOLLAR","87.8583","87.7722","87.9444"
"22/05/2014","US DOLLAR","87.8319","87.7472","87.9167"
"21/05/2014","US DOLLAR","87.8042","87.7139","87.8944"
"20/05/2014","US DOLLAR","87.6847","87.6000","87.7694"
"19/05/2014","US DOLLAR","87.5333","87.4417","87.6250"
"16/05/2014","US DOLLAR","87.3892","87.3044","87.4739"
"15/05/2014","US DOLLAR","87.3211","87.2294","87.4128"
"14/05/2014","US DOLLAR","87.2208","87.1250","87.3167"
"13/05/2014","US DOLLAR","87.0917","87.0000","87.1833"
"12/05/2014","US DOLLAR","87.1222","87.0278","87.2167"
"09/05/2014","US DOLLAR","87.0322","86.9433","87.1211"
"08/05/2014","US DOLLAR","86.9653","86.8694","87.0611"
"07/05/2014","US DOLLAR","86.9594","86.8761","87.0428"
"06/05/2014","US DOLLAR","86.9292","86.8389","87.0194"
"05/05/2014","US DOLLAR","86.8944","86.8000","86.9889"
"02/05/2014","US DOLLAR","86.8667","86.7833","86.9500"
"30/04/2014","US DOLLAR","86.8711","86.7794","86.9628"
"29/04/2014","US DOLLAR","86.8572","86.7628","86.9517"
"28/04/2014","US DOLLAR","86.8375","86.7472","86.9278"
"25/04/2014","US DOLLAR","86.8736","86.7917","86.9556"
"24/04/2014","US DOLLAR","86.9208","86.8278","87.0139"
"23/04/2014","US DOLLAR","87.0806","86.9972","87.1639"
"22/04/2014","US DOLLAR","86.8958","86.8083","86.9833"
"17/04/2014","US DOLLAR","86.8278","86.7417","86.9139"
"16/04/2014","US DOLLAR","86.9042","86.8139","86.9944"
"15/04/2014","US DOLLAR","86.7053","86.6094","86.8011"
"14/04/2014","US DOLLAR","86.6264","86.5278","86.7250"
"11/04/2014","US DOLLAR","86.5572","86.4711","86.6433"
"10/04/2014","US DOLLAR","86.5611","86.4778","86.6444"
"09/04/2014","US DOLLAR","86.5889","86.4972","86.6806"
"08/04/2014","US DOLLAR","86.6042","86.5194","86.6889"
"07/04/2014","US DOLLAR","86.6586","86.5672","86.7500"
"04/04/2014","US DOLLAR","86.5819","86.4861","86.6778"
"03/04/2014","US DOLLAR","86.5472","86.4583","86.6361"
"02/04/2014","US DOLLAR","86.4264","86.3333","86.5194"
"01/04/2014","US DOLLAR","86.4000","86.3111","86.4889"
"31/03/2014","US DOLLAR","86.4414","86.3622","86.5206"
"28/03/2014","US DOLLAR","86.5333","86.4472","86.6194"
"27/03/2014","US DOLLAR","86.6675","86.5800","86.7550"
"26/03/2014","US DOLLAR","86.5853","86.4950","86.6756"
"25/03/2014","US DOLLAR","86.5725","86.4861","86.6589"
"24/03/2014","US DOLLAR","86.6167","86.5306","86.7028"
"21/03/2014","US DOLLAR","86.5014","86.4250","86.5778"
"20/03/2014","US DOLLAR","86.4917","86.4083","86.5750"
"19/03/2014","US DOLLAR","86.5417","86.4611","86.6222"
"18/03/2014","US DOLLAR","86.4861","86.4111","86.5611"
"17/03/2014","US DOLLAR","86.4667","86.3944","86.5389"
"14/03/2014","US DOLLAR","86.4444","86.3667","86.5222"
"13/03/2014","US DOLLAR","86.4361","86.3417","86.5306"
"12/03/2014","US DOLLAR","86.3861","86.2917","86.4806"
"11/03/2014","US DOLLAR","86.4844","86.3956","86.5733"
"10/03/2014","US DOLLAR","86.5111","86.4083","86.6139"
"07/03/2014","US DOLLAR","86.5194","86.4278","86.6111"
"06/03/2014","US DOLLAR","86.5306","86.4444","86.6167"
"05/03/2014","US DOLLAR","86.3839","86.3006","86.4672"
"04/03/2014","US DOLLAR","86.3875","86.2944","86.4806"
"03/03/2014","US DOLLAR","86.2758","86.1772","86.3744"
"28/02/2014","US DOLLAR","86.3264","86.2306","86.4222"
"27/02/2014","US DOLLAR","86.4806","86.3861","86.5750"
"26/02/2014","US DOLLAR","86.4083","86.3083","86.5083"
"25/02/2014","US DOLLAR","86.2458","86.1472","86.3444"
"24/02/2014","US DOLLAR","86.1611","86.0556","86.2667"
"21/02/2014","US DOLLAR","86.1033","86.0144","86.1922"
"20/02/2014","US DOLLAR","86.1764","86.0806","86.2722"
"19/02/2014","US DOLLAR","86.2575","86.1561","86.3589"
"18/02/2014","US DOLLAR","86.3431","86.2472","86.4389"
"17/02/2014","US DOLLAR","86.3569","86.2639","86.4500"
"14/02/2014","US DOLLAR","86.3778","86.2917","86.4639"
"13/02/2014","US DOLLAR","86.2444","86.1639","86.3250"
"12/02/2014","US DOLLAR","86.1922","86.1144","86.2700"
"11/02/2014","US DOLLAR","86.1875","86.1111","86.2639"
"10/02/2014","US DOLLAR","86.0569","85.9667","86.1472"
"07/02/2014","US DOLLAR","86.0611","85.9806","86.1417"
"06/02/2014","US DOLLAR","86.1056","86.0139","86.1972"
"05/02/2014","US DOLLAR","86.3361","86.2333","86.4389"
"04/02/2014","US DOLLAR","86.5839","86.4761","86.6917"
"03/02/2014","US DOLLAR","86.5519","86.4478","86.6561"
"31/01/2014","US DOLLAR","86.2361","86.1306","86.3417"
"30/01/2014","US DOLLAR","86.0833","85.9917","86.1750"
"29/01/2014","US DOLLAR","85.9611","85.8639","86.0583"
"28/01/2014","US DOLLAR","85.8278","85.7361","85.9194"
"27/01/2014","US DOLLAR","85.8125","85.7139","85.9111"
"24/01/2014","US DOLLAR","85.5333","85.4333","85.6333"
"23/01/2014","US DOLLAR","85.8181","85.7389","85.8972"
"22/01/2014","US DOLLAR","85.8806","85.7944","85.9667"
"21/01/2014","US DOLLAR","85.8792","85.7806","85.9778"
"20/01/2014","US DOLLAR","85.4572","85.3617","85.5528"
"17/01/2014","US DOLLAR","85.8972","85.8083","85.9861"
"16/01/2014","US DOLLAR","85.8508","85.7578","85.9439"
"15/01/2014","US DOLLAR","86.2344","86.1428","86.3261"
"14/01/2014","US DOLLAR","86.2806","86.1611","86.4000"
"13/01/2014","US DOLLAR","86.4372","86.3178","86.5567"
"10/01/2014","US DOLLAR","86.6306","86.5389","86.7222"
"09/01/2014","US DOLLAR","86.8639","86.7722","86.9556"
"08/01/2014","US DOLLAR","86.9611","86.8611","87.0611"
"07/01/2014","US DOLLAR","86.9583","86.8528","87.0639"
"06/01/2014","US DOLLAR","86.8228","86.7367","86.9089"
"03/01/2014","US DOLLAR","86.8722","86.7722","86.9722"
"02/01/2014","US DOLLAR","86.4167","86.3222","86.5111"
"31/12/2013","US DOLLAR","86.3097","86.2139","86.4056"
"30/12/2013","US DOLLAR","85.8903","85.8028","85.9778"
"27/12/2013","US DOLLAR","85.8164","85.7344","85.8983"
"24/12/2013","US DOLLAR","85.7197","85.6433","85.7961"
"23/12/2013","US DOLLAR","85.7208","85.6306","85.8111"
"20/12/2013","US DOLLAR","85.8278","85.7222","85.9333"
"19/12/2013","US DOLLAR","86.1722","86.0778","86.2667"
"18/12/2013","US DOLLAR","86.0431","85.9472","86.1389"
"17/12/2013","US DOLLAR","86.4286","86.3328","86.5244"
"16/12/2013","US DOLLAR","86.5542","86.4583","86.6500"
"11/12/2013","US DOLLAR","86.6789","86.5872","86.7706"
"10/12/2013","US DOLLAR","86.6511","86.5650","86.7372"
"09/12/2013","US DOLLAR","86.6250","86.5389","86.7111"
"06/12/2013","US DOLLAR","86.5589","86.4728","86.6450"
"05/12/2013","US DOLLAR","86.4886","86.3983","86.5789"
"04/12/2013","US DOLLAR","86.7139","86.6167","86.8111"
"03/12/2013","US DOLLAR","86.7192","86.6233","86.8150"
"02/12/2013","US DOLLAR","86.6506","86.5533","86.7478"
"29/11/2013","US DOLLAR","86.9931","86.8944","87.0917"
"28/11/2013","US DOLLAR","86.9875","86.8972","87.0778"
"27/11/2013","US DOLLAR","86.8889","86.7861","86.9917"
"26/11/2013","US DOLLAR","86.6528","86.5556","86.7500"
"25/11/2013","US DOLLAR","86.6842","86.5800","86.7883"
"22/11/2013","US DOLLAR","86.2972","86.1972","86.3972"
"21/11/2013","US DOLLAR","86.1667","86.0667","86.2667"
"20/11/2013","US DOLLAR","86.3075","86.2172","86.3978"
"19/11/2013","US DOLLAR","86.4658","86.3672","86.5644"
"18/11/2013","US DOLLAR","86.4556","86.3611","86.5500"
"15/11/2013","US DOLLAR","86.2819","86.1833","86.3806"
"14/11/2013","US DOLLAR","86.2569","86.1667","86.3472"
"13/11/2013","US DOLLAR","86.0042","85.9000","86.1083"
"12/11/2013","US DOLLAR","85.7000","85.5972","85.8028"
"11/11/2013","US DOLLAR","85.5872","85.4844","85.6900"
"08/11/2013","US DOLLAR","85.5153","85.4083","85.6222"
"07/11/2013","US DOLLAR","85.3069","85.1806","85.4333"
"06/11/2013","US DOLLAR","85.3736","85.2694","85.4778"
"05/11/2013","US DOLLAR","85.5197","85.4128","85.6267"
"04/11/2013","US DOLLAR","85.4472","85.3417","85.5528"
"01/11/2013","US DOLLAR","85.2714","85.1700","85.3728"
"31/10/2013","US DOLLAR","85.1469","85.0483","85.2456"
"30/10/2013","US DOLLAR","85.1667","85.0722","85.2611"
"29/10/2013","US DOLLAR","85.0806","84.9944","85.1667"
"28/10/2013","US DOLLAR","84.8678","84.7761","84.9594"
"25/10/2013","US DOLLAR","84.7431","84.6556","84.8306"
"24/10/2013","US DOLLAR","84.7389","84.6361","84.8417"
"23/10/2013","US DOLLAR","84.7850","84.6850","84.8850"
"22/10/2013","US DOLLAR","84.7194","84.6250","84.8139"
"18/10/2013","US DOLLAR","84.8708","84.7667","84.9750"
"17/10/2013","US DOLLAR","84.9736","84.8778","85.0694"
"16/10/2013","US DOLLAR","84.9894","84.8894","85.0894"
"15/10/2013","US DOLLAR","84.9944","84.8944","85.0944"
"14/10/2013","US DOLLAR","84.9714","84.8783","85.0644"
"11/10/2013","US DOLLAR","85.1986","85.1000","85.2972"
"10/10/2013","US DOLLAR","85.3917","85.2944","85.4889"
"09/10/2013","US DOLLAR","84.9639","84.8694","85.0583"
"08/10/2013","US DOLLAR","85.2583","85.1694","85.3472"
"07/10/2013","US DOLLAR","86.1306","86.0278","86.2333"
"04/10/2013","US DOLLAR","86.5236","86.4278","86.6194"
"03/10/2013","US DOLLAR","86.7936","86.6950","86.8922"
"02/10/2013","US DOLLAR","86.3722","86.2528","86.4917"
"01/10/2013","US DOLLAR","86.1478","86.0506","86.2450"
"30/09/2013","US DOLLAR","86.6458","86.5417","86.7500"
"27/09/2013","US DOLLAR","86.9903","86.8917","87.0889"
"26/09/2013","US DOLLAR","87.2292","87.1361","87.3222"
"25/09/2013","US DOLLAR","87.4097","87.3194","87.5000"
"24/09/2013","US DOLLAR","87.4611","87.3806","87.5417"
"23/09/2013","US DOLLAR","87.4194","87.3361","87.5028"
"20/09/2013","US DOLLAR","87.3861","87.2972","87.4750"
"19/09/2013","US DOLLAR","87.4542","87.3639","87.5444"
"18/09/2013","US DOLLAR","87.5406","87.4517","87.6294"
"17/09/2013","US DOLLAR","87.5361","87.4500","87.6222"
"16/09/2013","US DOLLAR","87.5806","87.4861","87.6750"
"13/09/2013","US DOLLAR","87.5444","87.4528","87.6361"
"12/09/2013","US DOLLAR","87.5458","87.4500","87.6417"
"11/09/2013","US DOLLAR","87.5158","87.4200","87.6117"
"10/09/2013","US DOLLAR","87.4792","87.3833","87.5750"
"09/09/2013","US DOLLAR","87.4028","87.3056","87.5000"
"06/09/2013","US DOLLAR","87.4236","87.3250","87.5222"
"05/09/2013","US DOLLAR","87.4986","87.4111","87.5861"
"04/09/2013","US DOLLAR","87.5325","87.4317","87.6333"
"03/09/2013","US DOLLAR","87.5178","87.4317","87.6039"
"02/09/2013","US DOLLAR","87.5567","87.4594","87.6539"
"30/08/2013","US DOLLAR","87.5967","87.5078","87.6856"
"29/08/2013","US DOLLAR","87.5775","87.4789","87.6761"
"28/08/2013","US DOLLAR","87.4928","87.3983","87.5872"
"27/08/2013","US DOLLAR","87.5250","87.4306","87.6194"
"26/08/2013","US DOLLAR","87.5611","87.4694","87.6528"
"23/08/2013","US DOLLAR","87.5303","87.4428","87.6178"
"22/08/2013","US DOLLAR","87.4572","87.3656","87.5489"
"21/08/2013","US DOLLAR","87.4606","87.3722","87.5489"
"20/08/2013","US DOLLAR","87.5389","87.4556","87.6222"
"19/08/2013","US DOLLAR","87.4711","87.3850","87.5572"
"16/08/2013","US DOLLAR","87.4997","87.4094","87.5900"
"15/08/2013","US DOLLAR","87.5906","87.5044","87.6767"
"14/08/2013","US DOLLAR","87.7042","87.6111","87.7972"
"13/08/2013","US DOLLAR","87.6083","87.5056","87.7111"
"12/08/2013","US DOLLAR","87.3858","87.2928","87.4789"
"08/08/2013","US DOLLAR","87.3908","87.2950","87.4867"
"07/08/2013","US DOLLAR","87.3983","87.2983","87.4983"
"06/08/2013","US DOLLAR","87.3844","87.2928","87.4761"
"05/08/2013","US DOLLAR","87.3731","87.2772","87.4689"
"02/08/2013","US DOLLAR","87.4075","87.3172","87.4978"
"01/08/2013","US DOLLAR","87.3978","87.3061","87.4894"
"31/07/2013","US DOLLAR","87.2797","87.1839","87.3756"
"30/07/2013","US DOLLAR","87.2333","87.1389","87.3278"
"29/07/2013","US DOLLAR","87.2361","87.1361","87.3361"
"26/07/2013","US DOLLAR","87.4028","87.3056","87.5000"
"25/07/2013","US DOLLAR","87.4056","87.3056","87.5056"
"24/07/2013","US DOLLAR","87.3431","87.2444","87.4417"
"23/07/2013","US DOLLAR","87.1697","87.0667","87.2728"
"22/07/2013","US DOLLAR","87.0808","86.9806","87.1811"
"19/07/2013","US DOLLAR","87.1583","87.0611","87.2556"
"18/07/2013","US DOLLAR","86.8919","86.7933","86.9906"
"17/07/2013","US DOLLAR","86.7875","86.6917","86.8833"
"16/07/2013","US DOLLAR","86.9986","86.8972","87.1000"
"15/07/2013","US DOLLAR","87.2364","87.1344","87.3383"
"12/07/2013","US DOLLAR","87.1725","87.0767","87.2683"
"11/07/2013","US DOLLAR","86.8556","86.7611","86.9500"
"10/07/2013","US DOLLAR","86.8972","86.7944","87.0000"
"09/07/2013","US DOLLAR","86.7969","86.6983","86.8956"
"08/07/2013","US DOLLAR","86.6831","86.5817","86.7844"
"05/07/2013","US DOLLAR","86.2583","86.1611","86.3556"
"04/07/2013","US DOLLAR","86.2000","86.1111","86.2889"
"03/07/2013","US DOLLAR","85.9897","85.8939","86.0856"
"02/07/2013","US DOLLAR","85.8561","85.7561","85.9561"
"01/07/2013","US DOLLAR","85.8347","85.7389","85.9306"
"28/06/2013","US DOLLAR","86.0075","85.9117","86.1033"
"27/06/2013","US DOLLAR","86.0269","85.9311","86.1228"
"26/06/2013","US DOLLAR","86.0250","85.9222","86.1278"
"25/06/2013","US DOLLAR","86.0603","85.9644","86.1561"
"24/06/2013","US DOLLAR","85.8875","85.7972","85.9778"
"21/06/2013","US DOLLAR","85.7375","85.6444","85.8306"
"20/06/2013","US DOLLAR","85.6772","85.5772","85.7772"
"19/06/2013","US DOLLAR","85.7236","85.6278","85.8194"
"18/06/2013","US DOLLAR","85.7103","85.6228","85.7978"
"17/06/2013","US DOLLAR","85.6083","85.5139","85.7028"
"14/06/2013","US DOLLAR","85.3878","85.2950","85.4806"
"13/06/2013","US DOLLAR","85.3531","85.2600","85.4461"
"12/06/2013","US DOLLAR","85.0539","84.9761","85.1317"
"11/06/2013","US DOLLAR","85.0528","84.9528","85.1528"
"10/06/2013","US DOLLAR","84.8806","84.7917","84.9694"
"07/06/2013","US DOLLAR","84.9500","84.8528","85.0472"
"06/06/2013","US DOLLAR","85.1806","85.0972","85.2639"
"05/06/2013","US DOLLAR","85.0972","85.0056","85.1889"
"04/06/2013","US DOLLAR","85.2208","85.1333","85.3083"
"03/06/2013","US DOLLAR","85.1281","85.0339","85.2222"
"31/05/2013","US DOLLAR","85.1236","85.0361","85.2111"
"30/05/2013","US DOLLAR","84.9042","84.8111","84.9972"
"29/05/2013","US DOLLAR","85.2861","85.1861","85.3861"
"28/05/2013","US DOLLAR","84.9833","84.8861","85.0806"
"27/05/2013","US DOLLAR","84.4261","84.3344","84.5178"
"24/05/2013","US DOLLAR","84.3700","84.2756","84.4644"
"23/05/2013","US DOLLAR","84.4764","84.3806","84.5722"
"22/05/2013","US DOLLAR","84.2597","84.1694","84.3500"
"21/05/2013","US DOLLAR","83.8508","83.7606","83.9411"
"20/05/2013","US DOLLAR","83.8375","83.7639","83.9111"
"17/05/2013","US DOLLAR","83.7972","83.7111","83.8833"
"16/05/2013","US DOLLAR","83.8242","83.7339","83.9144"
"15/05/2013","US DOLLAR","83.8069","83.7222","83.8917"
"14/05/2013","US DOLLAR","83.8361","83.7361","83.9361"
"13/05/2013","US DOLLAR","83.8609","83.7969","83.9250"
"10/05/2013","US DOLLAR","83.7250","83.6333","83.8167"
"09/05/2013","US DOLLAR","83.7917","83.6778","83.9056"
"08/05/2013","US DOLLAR","83.8989","83.8072","83.9906"
"07/05/2013","US DOLLAR","83.8906","83.7956","83.9856"
"06/05/2013","US DOLLAR","83.7164","83.6233","83.8094"
"03/05/2013","US DOLLAR","83.7553","83.6628","83.8478"
"02/05/2013","US DOLLAR","83.7950","83.7006","83.8894"
"30/04/2013","US DOLLAR","83.8208","83.7194","83.9222"
"29/04/2013","US DOLLAR","83.8131","83.7144","83.9117"
"26/04/2013","US DOLLAR","83.7944","83.6944","83.8944"
"25/04/2013","US DOLLAR","83.7681","83.6639","83.8722"
"24/04/2013","US DOLLAR","83.7833","83.6806","83.8861"
"23/04/2013","US DOLLAR","83.8836","83.7850","83.9822"
"22/04/2013","US DOLLAR","83.8831","83.7889","83.9772"
"19/04/2013","US DOLLAR","83.8200","83.7228","83.9172"
"18/04/2013","US DOLLAR","83.7933","83.6989","83.8878"
"17/04/2013","US DOLLAR","83.8989","83.8044","83.9933"
"16/04/2013","US DOLLAR","83.8781","83.7728","83.9833"
"15/04/2013","US DOLLAR","83.9889","83.8889","84.0889"
"12/04/2013","US DOLLAR","84.1861","84.0889","84.2833"
"11/04/2013","US DOLLAR","84.3039","84.2067","84.4011"
"10/04/2013","US DOLLAR","84.6792","84.5806","84.7778"
"08/04/2013","US DOLLAR","84.7917","84.6972","84.8861"
"05/04/2013","US DOLLAR","84.8639","84.7694","84.9583"
"04/04/2013","US DOLLAR","84.8569","84.7583","84.9556"
"03/04/2013","US DOLLAR","84.9903","84.8917","85.0889"
"02/04/2013","US DOLLAR","84.9833","84.8028","85.1639"
"28/03/2013","US DOLLAR","85.6386","85.5539","85.7233"
"27/03/2013","US DOLLAR","85.8083","85.7139","85.9028"
"26/03/2013","US DOLLAR","85.8486","85.7500","85.9472"
"25/03/2013","US DOLLAR","85.8258","85.7411","85.9106"
"22/03/2013","US DOLLAR","85.7628","85.6794","85.8461"
"21/03/2013","US DOLLAR","85.7250","85.6278","85.8222"
"20/03/2013","US DOLLAR","85.7139","85.6139","85.8139"
"19/03/2013","US DOLLAR","85.8083","85.7083","85.9083"
"18/03/2013","US DOLLAR","85.6014","85.4972","85.7056"
"15/03/2013","US DOLLAR","85.6361","85.5389","85.7333"
"14/03/2013","US DOLLAR","85.3400","85.2400","85.4400"
"13/03/2013","US DOLLAR","85.3222","85.2194","85.4250"
"12/03/2013","US DOLLAR","85.5889","85.4778","85.7000"
"11/03/2013","US DOLLAR","85.8236","85.7056","85.9417"
"08/03/2013","US DOLLAR","86.1639","86.0583","86.2694"
"07/03/2013","US DOLLAR","86.5833","86.4361","86.7306"
"06/03/2013","US DOLLAR","86.1667","86.0333","86.3000"
"05/03/2013","US DOLLAR","86.0375","85.9389","86.1361"
"01/03/2013","US DOLLAR","86.1403","86.0433","86.2372"
"28/02/2013","US DOLLAR","86.2361","86.1306","86.3417"
"27/02/2013","US DOLLAR","87.2319","87.1361","87.3278"
"26/02/2013","US DOLLAR","87.3194","87.2194","87.4194"
"25/02/2013","US DOLLAR","87.4764","87.3806","87.5722"
"22/02/2013","US DOLLAR","87.5419","87.4433","87.6406"
"21/02/2013","US DOLLAR","87.5964","87.4950","87.6978"
"20/02/2013","US DOLLAR","87.6336","87.5406","87.7267"
"19/02/2013","US DOLLAR","87.6094","87.5094","87.7094"
"18/02/2013","US DOLLAR","87.4108","87.3122","87.5094"
"15/02/2013","US DOLLAR","87.4194","87.3250","87.5139"
"14/02/2013","US DOLLAR","87.3428","87.2483","87.4372"
"13/02/2013","US DOLLAR","87.4519","87.3606","87.5433"
"12/02/2013","US DOLLAR","87.5756","87.4806","87.6706"
"11/02/2013","US DOLLAR","87.5681","87.4722","87.6639"
"08/02/2013","US DOLLAR","87.5539","87.4572","87.6506"
"07/02/2013","US DOLLAR","87.6133","87.5167","87.7100"
"06/02/2013","US DOLLAR","87.6025","87.5094","87.6956"
"05/02/2013","US DOLLAR","87.5775","87.4817","87.6733"
"04/02/2013","US DOLLAR","87.5669","87.4672","87.6667"
"01/02/2013","US DOLLAR","87.5828","87.4939","87.6717"
"31/01/2013","US DOLLAR","87.6111","87.5139","87.7083"
"30/01/2013","US DOLLAR","87.5861","87.4861","87.6861"
"29/01/2013","US DOLLAR","87.5906","87.4906","87.6906"
"28/01/2013","US DOLLAR","87.5828","87.4856","87.6800"
"25/01/2013","US DOLLAR","87.5206","87.4322","87.6089"
"24/01/2013","US DOLLAR","87.4694","87.3761","87.5628"
"23/01/2013","US DOLLAR","87.3794","87.2961","87.4628"
"22/01/2013","US DOLLAR","86.9792","86.8889","87.0694"
"21/01/2013","US DOLLAR","86.8531","86.7683","86.9378"
"18/01/2013","US DOLLAR","86.8653","86.7750","86.9556"
"17/01/2013","US DOLLAR","86.7042","86.6167","86.7917"
"16/01/2013","US DOLLAR","86.6989","86.6100","86.7878"
"15/01/2013","US DOLLAR","86.6853","86.6011","86.7694"
"14/01/2013","US DOLLAR","86.6844","86.5928","86.7761"
"11/01/2013","US DOLLAR","86.6722","86.5861","86.7583"
"10/01/2013","US DOLLAR","86.6053","86.5206","86.6900"
"09/01/2013","US DOLLAR","86.5242","86.4367","86.6117"
"08/01/2013","US DOLLAR","86.4775","86.3917","86.5633"
"07/01/2013","US DOLLAR","86.4264","86.3306","86.5222"
"04/01/2013","US DOLLAR","86.4417","86.3500","86.5333"
"03/01/2013","US DOLLAR","86.3569","86.2667","86.4472"
"02/01/2013","US DOLLAR","86.0769","85.9789","86.1750"
"31/12/2012","US DOLLAR","86.0286","85.9383","86.1189"
"28/12/2012","US DOLLAR","85.9611","85.8722","86.0500"
"27/12/2012","US DOLLAR","85.8628","85.7700","85.9556"
"24/12/2012","US DOLLAR","85.9039","85.8039","86.0039"
"21/12/2012","US DOLLAR","86.0008","85.9161","86.0856"
"20/12/2012","US DOLLAR","86.0472","85.9639","86.1306"
"19/12/2012","US DOLLAR","86.0744","85.9778","86.1711"
"18/12/2012","US DOLLAR","86.0611","85.9750","86.1472"
"17/12/2012","US DOLLAR","86.0672","85.9839","86.1506"
"14/12/2012","US DOLLAR","86.0383","85.9550","86.1217"
"13/12/2012","US DOLLAR","86.0422","85.9528","86.1317"
"11/12/2012","US DOLLAR","86.0522","85.9717","86.1328"
"10/12/2012","US DOLLAR","85.9889","85.8972","86.0806"
"07/12/2012","US DOLLAR","85.9575","85.8672","86.0478"
"06/12/2012","US DOLLAR","85.9889","85.9028","86.0750"
"05/12/2012","US DOLLAR","85.9417","85.8583","86.0250"
"04/12/2012","US DOLLAR","85.9639","85.8861","86.0417"
"03/12/2012","US DOLLAR","85.9111","85.8250","85.9972"
"30/11/2012","US DOLLAR","85.9347","85.8556","86.0139"
"29/11/2012","US DOLLAR","85.9431","85.8694","86.0167"
"28/11/2012","US DOLLAR","85.9708","85.8917","86.0500"
"27/11/2012","US DOLLAR","85.9903","85.9111","86.0694"
"26/11/2012","US DOLLAR","85.7975","85.7072","85.8878"
"23/11/2012","US DOLLAR","85.7211","85.6322","85.8100"
"22/11/2012","US DOLLAR","85.7097","85.6278","85.7917"
"21/11/2012","US DOLLAR","85.7114","85.6294","85.7933"
"20/11/2012","US DOLLAR","85.7139","85.6222","85.8056"
"19/11/2012","US DOLLAR","85.6597","85.5889","85.7306"
"16/11/2012","US DOLLAR","85.6450","85.5561","85.7339"
"15/11/2012","US DOLLAR","85.6261","85.5483","85.7039"
"14/11/2012","US DOLLAR","85.6428","85.5511","85.7344"
"13/11/2012","US DOLLAR","85.5283","85.4367","85.6200"
"12/11/2012","US DOLLAR","85.3994","85.3144","85.4844"
"09/11/2012","US DOLLAR","85.3778","85.2944","85.4611"
"08/11/2012","US DOLLAR","85.4100","85.3256","85.4944"
"07/11/2012","US DOLLAR","85.5069","85.3639","85.6500"
"06/11/2012","US DOLLAR","85.5500","85.3583","85.7417"
"05/11/2012","US DOLLAR","85.4456","85.3583","85.5328"
"02/11/2012","US DOLLAR","85.3083","85.2306","85.3861"
"01/11/2012","US DOLLAR","85.2361","85.1444","85.3278"
"31/10/2012","US DOLLAR","85.1775","85.0928","85.2622"
"30/10/2012","US DOLLAR","85.1678","85.0833","85.2522"
"29/10/2012","US DOLLAR","85.1692","85.0761","85.2622"
"26/10/2012","US DOLLAR","85.1342","85.0411","85.2272"
"25/10/2012","US DOLLAR","85.1472","85.0528","85.2417"
"24/10/2012","US DOLLAR","85.2208","85.1278","85.3139"
"23/10/2012","US DOLLAR","85.2328","85.1528","85.3128"
